sqft,bhk,bath,price
-0.638178225,-0.567776643,-0.483601552,40
-0.587302935,-0.567776643,-0.483601552,54
2.924505252,1.513295563,1.522571742,230
-0.304662437,0.47275946,-0.483601552,70
0.790569493,0.47275946,1.522571742,154
0.006242111,0.47275946,-0.483601552,98
-0.851571801,-0.567776643,-0.483601552,40
-1.151170728,-1.608312746,-1.486688199,36.85
-0.465767521,-0.567776643,-0.483601552,32
0.750999823,0.47275946,0.519485095,125
-0.267919172,-0.567776643,-0.483601552,89
1.292256377,3.594367769,1.522571742,280
-0.489791963,-0.567776643,-0.483601552,62
-0.361190537,-0.567776643,0.519485095,47
-1.277072938,-1.608312746,-0.483601552,25
-0.339992499,-0.567776643,-0.483601552,86.28
-0.462941116,0.47275946,-0.483601552,85
-1.590676703,-1.608312746,-1.486688199,26
0.260618559,0.47275946,0.519485095,120
-0.252373945,-0.567776643,-0.483601552,51.6
0.307254241,0.47275946,0.519485095,101
-0.488378761,-0.567776643,-0.483601552,43
-0.099748076,-0.567776643,-0.483601552,110
0.517821412,0.47275946,0.519485095,160
-0.332926487,0.47275946,0.519485095,50
-0.54490686,-0.567776643,-0.483601552,65
-0.474246736,-0.567776643,-0.483601552,40.25
-0.54490686,-0.567776643,-0.483601552,53.35
-0.191606238,-0.567776643,-1.486688199,100
0.08538145,0.47275946,0.519485095,99
-0.087029254,-0.567776643,-0.483601552,90
0.232354509,0.47275946,0.519485095,200
-0.403586611,1.513295563,1.522571742,120
-0.013542724,0.47275946,0.519485095,105
4.613282228,1.513295563,2.525658389,600
-0.2834644,0.47275946,-0.483601552,68
-0.474246736,-0.567776643,-0.483601552,80
-0.191606238,0.47275946,0.519485095,195
-0.424784649,-0.567776643,-0.483601552,65
1.292256377,1.513295563,2.525658389,350
-0.26650597,-0.567776643,-0.483601552,105
0.500862982,0.47275946,0.519485095,155
-0.756887234,-0.567776643,-0.483601552,50.79
-0.756887234,-0.567776643,-0.483601552,52
-0.294063418,-0.567776643,-0.483601552,95.815
0.120711512,0.47275946,0.519485095,89
-0.642417832,-0.567776643,-0.483601552,55
-0.000823902,-0.567776643,-0.483601552,90
-0.532188038,-0.567776643,-0.483601552,60
-0.756887234,-1.608312746,-1.486688199,50
-0.403586611,0.47275946,-0.483601552,150
-0.458701508,-0.567776643,-0.483601552,55.15
1.221596252,0.47275946,0.519485095,300
-0.681987502,-0.567776643,-0.483601552,40.6
-0.191606238,-0.567776643,-0.483601552,185
-0.57317091,-0.567776643,-0.483601552,37
-0.325860474,-0.567776643,-0.483601552,73
-0.332926487,-0.567776643,-0.483601552,60
0.303014634,1.513295563,1.522571742,152
-0.403586611,0.47275946,-0.483601552,66
-0.934950747,-0.567776643,-0.483601552,60
0.550325069,0.47275946,0.519485095,167
-0.529361633,0.47275946,0.519485095,50
-0.407826219,-0.567776643,-0.483601552,47.88
1.460427473,1.513295563,2.525658389,185
-0.205738263,0.47275946,-0.483601552,100
-0.050285989,1.513295563,0.519485095,132
0.496623375,0.47275946,0.519485095,145
-0.349884917,-0.567776643,-0.483601552,55
0.288882609,1.513295563,0.519485095,80
0.189958434,0.47275946,-0.483601552,110
0.264858166,0.47275946,0.519485095,115
-0.559038885,-0.567776643,-0.483601552,58
-0.52794843,-0.567776643,-0.483601552,40
-0.707425147,-0.567776643,-0.483601552,58
-0.933537545,-1.608312746,-1.486688199,36.29
-0.078550039,-0.567776643,-0.483601552,97.52
-0.615566985,-0.567776643,-0.483601552,43
0.726975381,1.513295563,1.522571742,139
4.683942352,1.513295563,1.522571742,190
0.067009818,0.47275946,0.519485095,115
1.857537372,1.513295563,0.519485095,500
1.589028899,0.47275946,0.519485095,399
0.373674758,0.47275946,0.519485095,150
-0.188779833,-0.567776643,-0.483601552,87.5
0.379327568,0.47275946,0.519485095,125
-0.022021939,0.47275946,-0.483601552,90
-0.636765022,-0.567776643,-0.483601552,45
1.292256377,1.513295563,2.525658389,329
-0.460114711,-0.567776643,-0.483601552,52
-0.54490686,-0.567776643,-0.483601552,52
-0.445982686,-0.567776643,-0.483601552,38
-1.258574118,-1.608312746,-1.486688199,31.83
0.232354509,0.47275946,0.519485095,110
0.550325069,0.47275946,-0.483601552,235
-0.354124524,-0.567776643,-0.483601552,46.8
-1.039527732,-1.608312746,-1.486688199,25
-0.120946113,0.47275946,0.519485095,115
-0.537840848,-0.567776643,-0.483601552,51
-0.156276176,0.47275946,-0.483601552,85
2.316828182,6.715976078,6.538004977,350
-0.933537545,-1.608312746,-1.486688199,45
-0.410652624,-0.567776643,-0.483601552,84
-1.039527732,-0.567776643,-0.483601552,25
0.613919181,0.47275946,0.519485095,130
-0.530774835,-0.567776643,-0.483601552,53
-0.537840848,-0.567776643,-0.483601552,38.67
0.444334883,0.47275946,0.519485095,68
-0.686227109,-0.567776643,-0.483601552,29.9
-0.417718636,-0.567776643,-0.483601552,68
-0.191606238,1.513295563,1.522571742,200
2.234862437,1.513295563,1.522571742,230
0.626638004,0.47275946,1.522571742,103
0.055704198,0.47275946,0.519485095,100
0.40900482,0.47275946,0.519485095,110
-0.509576798,-0.567776643,-0.483601552,63
-0.467180723,-0.567776643,-0.483601552,58
-0.403586611,1.513295563,1.522571742,75
-0.307488842,-0.567776643,-0.483601552,73
0.020374136,0.47275946,0.519485095,88
-1.20911203,-1.608312746,-1.486688199,47
-0.60143496,-0.567776643,-0.483601552,48
0.284643001,0.47275946,0.519485095,127
0.5107554,0.47275946,0.519485095,123
-0.106814088,0.47275946,-0.483601552,53
-0.580236923,-0.567776643,-0.483601552,42.99
2.88352238,1.513295563,1.522571742,492
2.14017787,0.47275946,0.519485095,338
0.020374136,0.47275946,-0.483601552,143
0.550325069,0.47275946,0.519485095,110
-0.543493658,-0.567776643,-0.483601552,65
-0.488378761,-0.567776643,-0.483601552,76
-0.382388574,-0.567776643,-0.483601552,110
-0.676334692,-0.567776643,-0.483601552,42
0.782090278,0.47275946,0.519485095,168
-0.657963059,0.47275946,0.519485095,110
-0.406413016,-0.567776643,-0.483601552,84
3.55338036,1.513295563,1.522571742,520
-0.672095084,-0.567776643,-0.483601552,49.27
-0.665029072,-0.567776643,-0.483601552,43
-0.433263864,-0.567776643,-0.483601552,75
-0.869943433,-0.567776643,-0.483601552,24
0.168760397,0.47275946,0.519485095,85
1.857537372,1.513295563,1.522571742,89
1.398246563,0.47275946,1.522571742,320
-0.403586611,-0.567776643,-0.483601552,80
-0.403586611,-0.567776643,-0.483601552,125
-0.403586611,-0.567776643,-0.483601552,66
-0.325860474,-0.567776643,-0.483601552,57.5
-0.566104898,-0.567776643,-0.483601552,30.38
0.150388765,0.47275946,0.519485095,125
0.633704016,0.47275946,0.519485095,150
-0.403586611,-0.567776643,-0.483601552,49.5
2.988099364,3.594367769,3.528745036,120
-0.778085271,-0.567776643,-0.483601552,45
-0.860051016,-0.567776643,-0.483601552,30
-0.022021939,0.47275946,-0.483601552,110
-0.615566985,-1.608312746,-1.486688199,70
-0.358364132,-0.567776643,-0.483601552,69.61
1.044945941,0.47275946,1.522571742,169
-0.403586611,0.47275946,-0.483601552,80
0.587068334,0.47275946,0.519485095,119
0.47118573,0.47275946,0.519485095,100
-0.403586611,1.513295563,1.522571742,169
-0.54490686,-0.567776643,-0.483601552,44
4.683942352,1.513295563,0.519485095,302
-0.071484026,0.47275946,0.519485095,70
2.48641248,1.513295563,1.522571742,250
0.507928995,0.47275946,1.522571742,110
1.292256377,0.47275946,1.522571742,130
-0.488378761,-0.567776643,-0.483601552,46
-0.403586611,-0.567776643,-0.483601552,60
1.085928813,0.47275946,0.519485095,170
0.373674758,0.47275946,0.519485095,150
-1.371630317,-1.608312746,-1.486688199,25
0.575762714,0.47275946,0.519485095,140
2.175507933,0.47275946,0.519485095,500
-1.251508105,-0.567776643,-0.483601552,36.5
-0.580236923,0.47275946,-0.483601552,90
-0.403586611,-0.567776643,-0.483601552,78
-0.356950929,-0.567776643,-0.483601552,77.65
-0.325860474,-0.567776643,-0.483601552,65.26
-0.403586611,-0.567776643,-0.483601552,37.8
0.931889742,0.47275946,0.519485095,175
0.020374136,2.553831666,2.525658389,85
-1.053659757,-0.567776643,-0.483601552,34
-1.336300255,-1.608312746,-1.486688199,36
-0.347058512,0.47275946,-0.483601552,84
0.536193044,0.47275946,0.519485095,350
-0.53925405,-0.567776643,-0.483601552,36.43
1.009615879,-0.567776643,-0.483601552,55
-0.276398387,-0.567776643,-0.483601552,85
2.14017787,1.513295563,1.522571742,200
2.496262502,1.513295563,1.522571742,270
-1.534148603,-1.608312746,-1.486688199,14
-0.827547358,-0.567776643,-0.483601552,95
0.444334883,3.594367769,1.522571742,324
-0.704598742,-0.567776643,-0.483601552,49
0.331278683,0.47275946,0.519485095,100
-0.62969901,-0.567776643,-0.483601552,50
-0.827547358,-0.567776643,-0.483601552,64
-0.643831035,-0.567776643,-0.483601552,50
1.512715965,0.47275946,0.519485095,133
-0.304662437,-0.567776643,-0.483601552,83
0.239420522,0.47275946,0.519485095,115
-0.615566985,-0.567776643,-0.483601552,85
0.339757898,0.47275946,0.519485095,145
0.897972882,0.47275946,1.522571742,253
-0.115293303,-0.567776643,-0.483601552,75
-0.650897047,-0.567776643,-0.483601552,57
3.200079738,1.513295563,0.519485095,550
-0.407826219,-0.567776643,-0.483601552,47.8
-0.474246736,-0.567776643,-0.483601552,52.75
4.683942352,1.513295563,2.525658389,629
-0.62969901,-0.567776643,-0.483601552,46
-0.248134337,-0.567776643,-0.483601552,80
0.427376453,0.47275946,0.519485095,98.34
-0.482725951,-0.567776643,-0.483601552,38.55
-0.587302935,-0.567776643,-0.483601552,39
0.531953437,0.47275946,0.519485095,120
-0.403586611,-0.567776643,-0.483601552,58.5
-0.728623184,-0.567776643,-0.483601552,27
0.719909368,0.47275946,0.519485095,135
1.292256377,1.513295563,1.522571742,450
-0.566104898,-0.567776643,-0.483601552,47.74
-0.55621248,-0.567776643,-0.483601552,44
0.3976992,0.47275946,0.519485095,98
0.291709014,0.47275946,0.519485095,88
-0.19867225,0.47275946,-0.483601552,57
-0.109640493,0.47275946,0.519485095,62
1.292256377,1.513295563,1.522571742,240
0.613919181,1.513295563,1.522571742,200
0.82872596,0.47275946,1.522571742,150
-0.092682064,-0.567776643,-0.483601552,158
0.78350348,0.47275946,0.519485095,137
-0.403586611,1.513295563,1.522571742,145
-0.262266362,-0.567776643,-0.483601552,79
-0.022021939,-0.567776643,-0.483601552,86
-0.597195352,-0.567776643,-0.483601552,31.9
2.846779115,1.513295563,1.522571742,350
-0.60143496,-0.567776643,-0.483601552,55
-0.686227109,0.47275946,-0.483601552,110
0.387806783,0.47275946,0.519485095,145
-0.262266362,0.47275946,0.519485095,65
-0.54490686,-0.567776643,-0.483601552,52
0.376670747,0.47275946,0.519485095,116
-0.746994816,-0.567776643,-0.483601552,46.9
-0.982293031,-1.608312746,-1.486688199,41.9
-1.155410336,-1.608312746,-1.486688199,36.85
-0.560452088,-0.567776643,-0.483601552,43.55
0.444334883,0.47275946,0.519485095,90
-0.742755209,-1.608312746,-0.483601552,18
0.137669942,0.47275946,0.519485095,105
-0.54490686,-0.567776643,-0.483601552,65
-0.968867607,-1.608312746,-1.486688199,100
-0.338579297,-0.567776643,-0.483601552,65
-0.898207483,-0.567776643,-0.483601552,28
-0.409239421,-0.567776643,-0.483601552,51.51
0.298775026,0.47275946,0.519485095,114
-0.686227109,-0.567776643,-0.483601552,64
-0.660789464,-0.567776643,-0.483601552,23.45
-0.231175908,-0.567776643,-0.483601552,68
0.444334883,1.513295563,1.522571742,145
-0.036153964,0.47275946,-0.483601552,58.39
1.292256377,0.47275946,0.519485095,260
0.211156472,0.47275946,-0.483601552,85
2.88352238,1.513295563,1.522571742,558
1.815141298,0.47275946,0.519485095,460
0.331278683,0.47275946,0.519485095,134
0.726975381,0.47275946,0.519485095,200
-0.424784649,-0.567776643,-0.483601552,75.84
-0.827547358,-0.567776643,-0.483601552,27
-1.541214616,-1.608312746,-1.486688199,10.25
-0.642417832,-0.567776643,-0.483601552,56.35
1.645556999,1.513295563,1.522571742,240
1.292256377,2.553831666,2.525658389,415
-0.320207664,-0.567776643,-0.483601552,57
0.11929831,0.47275946,0.519485095,88
-0.380975371,-0.567776643,-0.483601552,79
-0.460114711,-0.567776643,-0.483601552,40.59
0.379327568,0.47275946,0.519485095,135
0.216809282,0.47275946,0.519485095,83
0.449987693,0.47275946,0.519485095,102
-0.318794462,-0.567776643,-0.483601552,46.62
0.953087779,0.47275946,0.519485095,160
-0.403586611,-0.567776643,-0.483601552,67
-0.262266362,-0.567776643,-0.483601552,65
-1.244442093,-1.608312746,-1.486688199,29
-0.058765204,-0.567776643,-0.483601552,75.97
-0.793630498,-0.567776643,-0.483601552,45
-0.686227109,-0.567776643,-0.483601552,30
-0.403586611,0.47275946,0.519485095,225
-0.905273495,-0.567776643,-0.483601552,29
-0.421958244,-0.567776643,-0.483601552,58
-0.403586611,-0.567776643,-0.483601552,83
-0.046682322,-0.567776643,-0.483601552,110
1.231488669,0.47275946,0.519485095,151
-0.403586611,-0.567776643,-0.483601552,49.5
-1.251508105,-1.608312746,-1.486688199,97.5
-0.445982686,-0.567776643,-0.483601552,105
-0.053112394,-0.567776643,-0.483601552,68
0.390633188,0.47275946,0.519485095,110
-0.537840848,-0.567776643,-0.483601552,38.65
0.479664945,0.47275946,0.519485095,105
-0.604261365,-0.567776643,-0.483601552,48
-0.375322561,-0.567776643,-0.483601552,60
-0.792217296,-0.567776643,-0.483601552,25
-0.403586611,-0.567776643,-0.483601552,72
-0.105400886,0.47275946,0.519485095,91.72
2.493478493,1.513295563,1.522571742,230
1.398246563,0.47275946,1.522571742,130
2.395967521,1.513295563,1.522571742,260.5
1.437816233,1.513295563,1.522571742,188
1.467493485,1.513295563,2.525658389,190
-0.597195352,-0.567776643,-0.483601552,42
-0.622632997,-0.567776643,-0.483601552,76.77
-0.120946113,-0.567776643,-0.483601552,78
2.274432107,0.47275946,0.519485095,375
0.274750584,0.47275946,0.519485095,112
-0.756887234,-0.567776643,-0.483601552,38
-0.25520035,0.47275946,-0.483601552,49
-0.54490686,0.47275946,0.519485095,78
2.846779115,3.594367769,2.525658389,160
0.209743269,0.47275946,0.519485095,83.33
-0.188779833,-0.567776643,-0.483601552,85
1.009615879,0.47275946,0.519485095,190
-0.657963059,-0.567776643,-0.483601552,39
2.988099364,1.513295563,1.522571742,365
-0.448809091,-0.567776643,-0.483601552,61
-0.396520599,-0.567776643,-0.483601552,75
-0.410652624,-0.567776643,-0.483601552,100
-0.64665744,-0.567776643,-0.483601552,49
0.09103426,0.47275946,-0.483601552,90
0.481078147,0.47275946,0.519485095,165
1.292256377,2.553831666,2.525658389,160
0.165933992,0.47275946,0.519485095,96
-1.090403021,-1.608312746,-1.486688199,28
-0.113880101,0.47275946,-0.483601552,77
-0.485552356,-0.567776643,-0.483601552,51
-0.24389473,-0.567776643,-0.483601552,73
0.649249244,0.47275946,0.519485095,120
0.123537917,0.47275946,0.519485095,95
-0.325860474,-0.567776643,-0.483601552,92
-0.120946113,1.513295563,0.519485095,91.15
-0.354124524,-0.567776643,-0.483601552,43.63
-0.349884917,-0.567776643,-0.483601552,67
-0.095508469,-0.567776643,-0.483601552,103
0.232354509,0.47275946,0.519485095,165
-1.603395525,-1.608312746,-1.486688199,16
-0.291943615,-0.567776643,-0.483601552,48
0.543259057,0.47275946,0.519485095,200
0.020374136,1.513295563,2.525658389,230
1.47031989,0.47275946,-0.483601552,250
0.09103426,0.47275946,-0.483601552,150
-0.474246736,0.47275946,-0.483601552,75
-0.403586611,0.47275946,0.519485095,74
-0.735689196,-0.567776643,-0.483601552,42.5
-0.054525596,-0.567776643,-0.483601552,75.97
-0.362603739,0.47275946,0.519485095,86.03
-0.648070642,-0.567776643,-0.483601552,43
-0.470007128,-0.567776643,-0.483601552,48.5
-0.594368947,-0.567776643,-0.483601552,50
-0.643831035,-0.567776643,-0.483601552,61
-0.205738263,-0.567776643,-0.483601552,61
-1.251508105,-1.608312746,-1.486688199,32
-0.608500972,-0.567776643,-0.483601552,45.35
-0.256613552,-0.567776643,-0.483601552,79
1.744481173,1.513295563,1.522571742,485
-0.700359134,-0.567776643,-0.483601552,31.5
-0.636765022,-0.567776643,-0.483601552,39.33
-1.110187856,-1.608312746,-1.486688199,30.09
-0.51664281,-0.567776643,-0.483601552,43
-0.262266362,-0.567776643,-0.483601552,73
-0.348471714,-0.567776643,-0.483601552,82
-0.1704082,-0.567776643,-0.483601552,92
-0.453048698,-0.567776643,-0.483601552,135
0.411011568,0.47275946,0.519485095,105
-0.412065826,-0.567776643,-0.483601552,47
1.177786975,0.47275946,0.519485095,180
0.071249425,0.47275946,0.519485095,89
2.14017787,1.513295563,1.522571742,240
0.514995007,0.47275946,0.519485095,146
-0.52794843,-0.567776643,-0.483601552,62
1.292256377,1.513295563,0.519485095,370
-0.421958244,-0.567776643,-0.483601552,52
-0.454461901,-0.567776643,-0.483601552,56
-0.128012126,0.47275946,-0.483601552,62.78
0.82872596,0.47275946,0.519485095,108
0.09103426,0.47275946,0.519485095,82
-0.241068325,-0.567776643,-0.483601552,90
2.234862437,1.513295563,1.522571742,230
-0.389454586,-0.567776643,-0.483601552,72
-0.580236923,0.47275946,-0.483601552,47
-0.022021939,0.47275946,-0.483601552,75
0.14756236,0.47275946,-0.483601552,125
-0.253787147,-0.567776643,-0.483601552,55.91
0.726975381,0.47275946,0.519485095,250
-0.382388574,-0.567776643,-0.483601552,51.26
-0.135078138,-0.567776643,-0.483601552,60
-0.409239421,-0.567776643,-0.483601552,71.74
-0.095508469,-0.567776643,-0.483601552,101
0.239420522,0.47275946,0.519485095,115
-0.523708823,-0.567776643,-0.483601552,33.45
-0.636765022,-0.567776643,-0.483601552,38.3
0.609679574,0.47275946,0.519485095,122
-0.585889732,-0.567776643,-0.483601552,52.25
-0.2269363,-0.567776643,-0.483601552,119
-0.120946113,0.47275946,-0.483601552,88
-0.338579297,-0.567776643,-0.483601552,82
-0.382388574,-0.567776643,-0.483601552,40
-0.403586611,-0.567776643,-0.483601552,49.5
-0.403586611,-0.567776643,-0.483601552,60
-0.763953246,-0.567776643,-0.483601552,50
4.203453506,1.513295563,2.525658389,650
-0.438916674,-0.567776643,-0.483601552,52
-0.799283308,-0.567776643,-0.483601552,63
2.17409473,1.513295563,2.525658389,350
0.161694385,-0.567776643,-0.483601552,110
0.373674758,0.47275946,0.519485095,100
-0.085616051,0.47275946,-0.483601552,64
0.938955754,0.47275946,0.519485095,265
-0.615566985,-0.567776643,-0.483601552,48
-0.157689378,0.47275946,-0.483601552,72
0.379327568,0.47275946,0.519485095,124
0.5107554,0.47275946,0.519485095,110
0.514995007,0.47275946,1.522571742,139
2.55989901,0.47275946,0.519485095,135
-0.191606238,-0.567776643,-0.483601552,180
2.14017787,0.47275946,-0.483601552,120
-1.120080274,-1.608312746,-1.486688199,34.3
0.698711331,0.47275946,0.519485095,224
-0.656549857,-0.567776643,-0.483601552,48
-0.453048698,-0.567776643,-0.483601552,95
0.382153973,0.47275946,0.519485095,92
0.358129531,0.47275946,0.519485095,105
-0.290530412,-0.567776643,-0.483601552,65
-0.382388574,-0.567776643,-0.483601552,58.86
-0.756887234,-0.567776643,-0.483601552,46.5
-0.570344505,0.47275946,-0.483601552,49
-0.615566985,-0.567776643,-0.483601552,42
-0.54490686,-0.567776643,-0.483601552,55
2.422818368,1.513295563,1.522571742,205
-0.246721135,-0.567776643,-0.483601552,78
0.173000005,0.47275946,0.519485095,67.98
-0.460114711,-0.567776643,-0.483601552,36
-0.445982686,-0.567776643,-0.483601552,71
-0.325860474,0.47275946,-0.483601552,77.68
-0.594368947,-0.567776643,-0.483601552,44.95
-1.146931121,-1.608312746,-1.486688199,21
0.636530421,0.47275946,1.522571742,126
1.1353909,0.47275946,0.519485095,260
1.09016842,0.47275946,1.522571742,157
-0.608500972,-0.567776643,-0.483601552,55
0.303014634,0.47275946,0.519485095,97
0.126364322,0.47275946,-0.483601552,78
2.846779115,0.47275946,1.522571742,330
-0.314554854,-0.567776643,-0.483601552,93.32
-0.625459402,-0.567776643,-0.483601552,65
-0.325860474,-0.567776643,-0.483601552,53.5
-0.188073232,-0.567776643,-0.483601552,93.865
-1.26564013,-1.608312746,-1.486688199,13.57
0.09103426,0.47275946,0.519485095,120
0.585655132,0.47275946,0.519485095,160
-0.54490686,-0.567776643,-0.483601552,75
-0.043219976,0.47275946,0.519485095,73.31
-0.636765022,-0.567776643,-0.483601552,40.5
-0.471420331,-0.567776643,-0.483601552,69
-0.263679565,-0.567776643,-0.483601552,82
-0.464354318,0.47275946,-0.483601552,75
-0.615566985,-0.567776643,-0.483601552,40
-0.338579297,-0.567776643,-0.483601552,67.4
0.626638004,0.47275946,0.519485095,115
-0.2834644,-0.567776643,-0.483601552,60
0.514995007,0.47275946,0.519485095,170
-0.650897047,0.47275946,-0.483601552,37
-0.510990001,-0.567776643,0.519485095,80
4.259981605,4.634903872,2.525658389,250
-0.86853023,-0.567776643,-0.483601552,55
2.867977153,0.47275946,0.519485095,420
-0.106814088,0.47275946,-0.483601552,80
-0.519469215,-0.567776643,-0.483601552,75
-0.547733265,-0.567776643,-0.483601552,68
-0.502510786,-0.567776643,-0.483601552,45.2
-0.481312748,-0.567776643,-0.483601552,75
-0.756887234,0.47275946,0.519485095,80
-0.542080455,-0.567776643,-0.483601552,53.67
-0.010716319,-0.567776643,-0.483601552,125
-1.187913993,-1.608312746,-1.486688199,16.45
-0.93636395,-0.567776643,-0.483601552,50.63
-0.855811408,-0.567776643,-0.483601552,35
0.366608746,0.47275946,0.519485095,115
-0.366843347,-0.567776643,0.519485095,135
-0.54490686,-0.567776643,-0.483601552,70
-0.403586611,1.513295563,1.522571742,195
-0.050285989,-0.567776643,-0.483601552,58
-0.474246736,-0.567776643,-0.483601552,54
1.009615879,1.513295563,1.522571742,195
-0.559038885,-0.567776643,0.519485095,44
-0.499684381,-0.567776643,-0.483601552,42
-0.156276176,-0.567776643,-0.483601552,80
0.020374136,1.513295563,2.525658389,220
-1.025395707,-1.608312746,-1.486688199,50.3
-0.431850661,-0.567776643,-0.483601552,65
-0.802109713,-0.567776643,-0.483601552,45
-0.403586611,-0.567776643,-1.486688199,53
-0.160515783,-0.567776643,-0.483601552,61
1.292256377,4.634903872,4.531831683,355
0.342584303,0.47275946,0.519485095,95
1.030813916,0.47275946,0.519485095,275
-0.403586611,-0.567776643,-0.483601552,80
-0.290530412,-0.567776643,-0.483601552,56
-1.477620504,-1.608312746,-1.486688199,28
0.020374136,0.47275946,0.519485095,97
0.444334883,0.47275946,0.519485095,110
0.055704198,0.47275946,0.519485095,96
-0.368256549,-0.567776643,-0.483601552,53.55
0.232354509,0.47275946,0.519485095,122
-0.679161097,-0.567776643,-0.483601552,42
0.10799269,0.47275946,0.519485095,103
-0.403586611,-0.567776643,-0.483601552,42
0.09103426,-0.567776643,-0.483601552,71
-0.587302935,-0.567776643,-0.483601552,50
-0.657963059,-0.567776643,-0.483601552,42.48
0.17582641,0.47275946,0.519485095,115
-1.110187856,-1.608312746,-1.486688199,41
-0.092682064,-0.567776643,-0.483601552,123
-0.588716137,0.47275946,0.519485095,65.4
0.585655132,0.47275946,0.519485095,123
0.239420522,-0.567776643,-0.483601552,97.65
-0.467180723,-0.567776643,-0.483601552,40.42
-0.262266362,0.47275946,-0.483601552,70
-0.643831035,-0.567776643,-0.483601552,42
0.875361642,-0.567776643,-0.483601552,70.2
0.303014634,0.47275946,0.519485095,126
0.387806783,0.47275946,0.519485095,139
-0.810588928,-0.567776643,-0.483601552,55
-0.342818904,-0.567776643,-0.483601552,46
-0.802109713,-0.567776643,-0.483601552,63.2
0.020374136,0.47275946,-0.483601552,70
2.14017787,0.47275946,0.519485095,250
-0.013542724,0.47275946,0.519485095,89
-0.403586611,-0.567776643,-0.483601552,65
-1.24302889,-1.608312746,-1.486688199,34.78
-0.269332375,0.47275946,-0.483601552,59.5
-1.354671887,-1.608312746,-1.486688199,26
-0.262266362,-0.567776643,-0.483601552,80
-0.488378761,-0.567776643,-0.483601552,75.2
1.18061338,0.47275946,1.522571742,128
0.338344696,0.47275946,0.519485095,90
2.234862437,1.513295563,1.522571742,310
-0.361190537,-0.567776643,-0.483601552,85
-1.251508105,-1.608312746,-1.486688199,17
-0.24389473,0.47275946,0.519485095,96
-0.827547358,-0.567776643,-0.483601552,55
-0.332926487,-0.567776643,-0.483601552,66.25
-1.166715956,-1.608312746,-1.486688199,54
-0.63535182,-0.567776643,-0.483601552,105
1.716217123,1.513295563,1.522571742,450
-0.54490686,-0.567776643,-0.483601552,70
-0.665029072,-0.567776643,-0.483601552,56
-0.951909177,-1.608312746,-1.486688199,26
0.962980196,0.47275946,0.519485095,170
-0.403586611,-0.567776643,-0.483601552,35
-0.453048698,-0.567776643,-0.483601552,75
-0.299009627,-0.567776643,-0.483601552,70
-0.472833533,-0.567776643,-0.483601552,39.02
0.198437649,0.47275946,-0.483601552,120
-0.636765022,-0.567776643,-0.483601552,35.77
-0.301836032,0.47275946,1.522571742,75
-0.587302935,-0.567776643,-0.483601552,42.79
0.11929831,0.47275946,-0.483601552,65
-0.686227109,0.47275946,-0.483601552,65
-0.403586611,1.513295563,0.519485095,188
0.303014634,0.47275946,-0.483601552,100
0.514995007,0.47275946,0.519485095,110
-0.821894548,-0.567776643,-0.483601552,30
-0.304662437,-0.567776643,-0.483601552,69.85
1.292256377,0.47275946,1.522571742,325
-1.067791782,-1.608312746,-1.486688199,35
-0.718730767,-0.567776643,-0.483601552,36
-0.276398387,-0.567776643,-0.483601552,100
-0.97593362,-0.567776643,-0.483601552,32.54
-0.031914356,-0.567776643,-1.486688199,142
-0.686227109,0.47275946,0.519485095,140
1.293669579,0.47275946,0.519485095,185
0.260618559,1.513295563,0.519485095,135
0.550325069,0.47275946,-0.483601552,235
-0.403586611,0.47275946,0.519485095,90
0.449987693,0.47275946,0.519485095,121
0.818833542,0.47275946,1.522571742,210
-0.368256549,0.47275946,0.519485095,40
-0.827547358,-0.567776643,-0.483601552,56
-0.191606238,-0.567776643,-0.483601552,91
-1.110187856,-1.608312746,-1.486688199,36
-0.679161097,-0.567776643,-0.483601552,35.175
-0.460114711,-0.567776643,-0.483601552,46.39
0.274750584,0.47275946,0.519485095,99.27
-0.625459402,-0.567776643,-0.483601552,55
-0.403586611,1.513295563,1.522571742,120
-0.62969901,-0.567776643,-0.483601552,46
-0.18171382,0.47275946,-0.483601552,65
-0.502510786,-0.567776643,-0.483601552,40
0.303014634,0.47275946,0.519485095,120
0.089621058,0.47275946,0.519485095,65
-0.120946113,-0.567776643,-0.483601552,100
-0.57317091,-0.567776643,-0.483601552,50
-0.431850661,-0.567776643,-0.483601552,100
0.444334883,0.47275946,0.519485095,150
-0.368256549,-0.567776643,-0.483601552,67.38
-0.841679383,-1.608312746,-1.486688199,75
-0.679161097,-0.567776643,-0.483601552,39.59
-0.234002313,-0.567776643,-0.483601552,95
-0.014955927,1.513295563,-0.483601552,50
0.312907051,0.47275946,0.519485095,99.745
-0.505337191,-0.567776643,-0.483601552,65.35
-0.047191075,-0.567776643,-0.483601552,100
1.292256377,0.47275946,0.519485095,290
1.574896874,0.47275946,1.522571742,135
1.433576626,0.47275946,1.522571742,325
-1.20911203,-0.567776643,-1.486688199,35
-0.342818904,-0.567776643,-0.483601552,48.5
0.288882609,0.47275946,0.519485095,100
-0.1704082,-0.567776643,-0.483601552,73
-0.092682064,-0.567776643,-0.483601552,99.39
-0.898207483,-0.567776643,-1.486688199,32
0.126364322,0.47275946,-0.483601552,110
-0.095508469,-0.567776643,-0.483601552,104
-0.615566985,-0.567776643,-0.483601552,42
-0.594368947,-0.567776643,-0.483601552,42.6
-0.205738263,0.47275946,0.519485095,90
